customer_id,age,income,credit_score,debt_ratio,employment_years,loan_amount,loan_term,employment_status,education_level,marital_status,housing_status,loan_purpose,default
1087.0,52.0,35302.38327624158,648.0,0.5700615924045667,10.687659070220427,2224.5828548847803,60.0,Employed,Bachelor,Divorced,Rent,Home,1.0
1088.0,42.0,66801.80598726854,700.0,0.11293588217016894,0.2826288769602321,14015.903827370397,48.0,Employed,Bachelor,Married,Mortgage,Personal,0.0
1089.0,36.0,13690.38537479234,658.0,0.19461884064280388,14.147414361641545,5043.831915320221,60.0,Employed,High School,Married,Mortgage,Personal,0.0
1090.0,37.0,39018.60912081487,578.0,0.08577142016006911,4.113399497007602,19862.859441136265,12.0,Self-employed,Bachelor,Single,Rent,Personal,0.0
1091.0,39.0,14632.646708244318,467.0,0.33319228475183654,5.3761052244698435,5980.605695729208,12.0,Employed,High School,Single,Mortgage,Home,0.0
1092.0,39.0,53095.96139477911,579.0,0.11686779491300536,2.2918737182764453,20234.745020398666,12.0,Employed,Bachelor,Married,Mortgage,Personal,0.0
1093.0,48.0,34640.21754343811,510.0,0.21680450701278042,7.616170016422962,5800.8087283265195,12.0,Self-employed,Bachelor,Married,Rent,Home,1.0
1094.0,40.0,44792.90279111118,820.0,0.21178636592201486,0.9110053207738577,4670.466067155216,48.0,Employed,High School,Single,Own,Personal,0.0
1095.0,48.0,23577.74457744459,638.0,0.043880183634739924,0.2507425141812197,1747.511936645024,48.0,Employed,Bachelor,Divorced,Own,Personal,0.0
1096.0,39.0,68853.23338704443,615.0,0.3386460302750883,2.5169081881021627,4780.626084316458,48.0,Employed,Bachelor,Married,Own,Auto,0.0
1097.0,40.0,61136.37674214682,738.0,0.03018664219039859,9.610333376441949,9337.70815915227,60.0,Employed,Bachelor,Married,Rent,Personal,1.0
1098.0,18.0,48619.12016273497,537.0,0.19904814332855092,7.030992435243383,8781.08800474547,12.0,Employed,Bachelor,Married,Rent,Auto,0.0
1099.0,50.0,34038.291026609026,573.0,0.4056814305035176,3.640307988732674,13217.653856416193,36.0,Employed,Bachelor,Single,Rent,Auto,0.0
1100.0,44.0,48529.572949929214,656.0,0.4309973634820902,4.244769871865339,21923.577238010745,36.0,Employed,Bachelor,Married,Rent,Personal,0.0
1101.0,51.0,25503.059797486112,752.0,0.20163503718930478,0.6956944337909808,8291.061056630453,12.0,Employed,Bachelor,Married,Mortgage,Home,0.0
1102.0,18.0,55702.361930317245,700.0,0.10861864044831922,9.184249949085523,8554.256847167162,24.0,Employed,Master,Single,Own,Auto,0.0
1103.0,65.0,82846.14129371749,674.0,0.31171191025685213,7.7313692466301625,19738.126554100676,60.0,Employed,High School,Married,Mortgage,Auto,0.0
1104.0,38.0,62025.77354524402,657.0,0.3436637933482627,5.3424099073808815,9747.95045022207,36.0,Employed,PhD,Single,Own,Home,0.0
1105.0,53.0,25215.111717460088,690.0,0.3871455564326257,3.138586249813132,3871.7961730528327,48.0,Self-employed,Master,Married,Rent,Personal,0.0
1106.0,27.0,43508.37201338604,670.0,0.2513563211188336,15.188038397569677,5336.337653802681,24.0,Employed,Bachelor,Single,Rent,Personal,0.0
1107.0,47.0,19023.47892436909,547.0,0.4210462628239587,10.561144993422264,1474.5091611247726,48.0,Employed,Master,Divorced,Mortgage,Auto,0.0
1108.0,27.0,48348.72622183338,654.0,0.21089291942318167,5.170172656550768,3829.9618288035117,24.0,Employed,Bachelor,Married,Rent,Auto,0.0
1109.0,32.0,45492.452243994376,542.0,0.20801024460657092,2.3244914004742343,2095.913507949524,24.0,Employed,High School,Single,Own,Personal,1.0
1110.0,62.0,14258.262329029583,658.0,0.20767257920954887,4.811964966160491,10730.022401635995,60.0,Employed,Master,Divorced,Rent,Personal,0.0
1111.0,37.0,20314.86327283086,601.0,0.311709240755322,4.283520613981938,21358.908035686327,48.0,Self-employed,Master,Married,Own,Auto,1.0
1112.0,42.0,31521.670845610002,850.0,0.24237970289258362,2.506373462609134,3817.3849619143357,48.0,Employed,High School,Married,Rent,Personal,0.0
1113.0,50.0,31243.609130612967,646.0,0.521670289917517,1.8312746554947967,3932.7433277944406,36.0,Self-employed,Bachelor,Married,Rent,Personal,0.0
1114.0,45.0,19836.154417544716,509.0,0.4969022184083908,2.6128953976921228,17231.834665180148,12.0,Employed,Master,Single,Rent,Personal,1.0
1115.0,41.0,44112.098432178595,636.0,0.28397919356238804,4.26553993638583,5649.3191407473605,12.0,Employed,Master,Single,Mortgage,Auto,1.0
1116.0,44.0,41181.18698483409,701.0,0.05688769253448354,2.79426028947942,9950.696312219121,36.0,Self-employed,High School,Single,Mortgage,Personal,1.0
1117.0,68.0,32953.91779283545,817.0,0.5588448380203992,1.52973593140836,14683.895270020123,24.0,Employed,High School,Married,Rent,Auto,1.0
1118.0,39.0,24887.084420754753,591.0,0.3775916054960437,7.155691283277308,4598.743263867833,36.0,Employed,High School,Single,Own,Home,0.0
1119.0,42.0,61350.19098709417,491.0,0.07760130821387667,3.7907490037531897,4670.740499148291,36.0,Employed,Bachelor,Married,Mortgage,Home,0.0
1120.0,52.0,83091.98752702525,731.0,0.40784395417658337,0.3503699385498854,5403.982757607423,48.0,Employed,Master,Single,Rent,Home,1.0
1121.0,53.0,28515.96138477714,511.0,0.059444605087366834,2.296834051594204,2338.241012549034,36.0,Employed,Bachelor,Married,Rent,Auto,0.0
1122.0,54.0,26740.01847110676,606.0,0.07373613222035444,10.810354438284842,11960.219125362324,24.0,Self-employed,Master,Single,Rent,Auto,0.0
1123.0,47.0,46425.48498060351,624.0,0.2255928044538498,7.037314841188293,13104.292548571097,12.0,Employed,Master,Single,Rent,Personal,0.0
1124.0,26.0,30363.159991251203,643.0,0.7181338226305929,1.9522429914607877,8636.48564634278,60.0,Self-employed,Bachelor,Single,Mortgage,Personal,1.0
1125.0,59.0,33870.55729670673,718.0,0.13557454464881025,13.917896655168672,24046.41955025366,36.0,Employed,High School,Married,Mortgage,Personal,0.0
1126.0,26.0,52566.09325048021,581.0,0.5494577882026809,0.39847959266618116,6575.143914620319,36.0,Employed,Bachelor,Married,Mortgage,Personal,0.0
1127.0,43.0,13979.146413670635,622.0,0.41518634076906497,15.188038397569677,13280.763631657579,48.0,Employed,High School,Single,Mortgage,Business,1.0
1128.0,30.0,70203.33966279005,648.0,0.13556328441444365,1.4098593170880749,11952.162932652882,48.0,Employed,Bachelor,Married,Mortgage,Business,0.0
1129.0,39.0,37659.490085302,664.0,0.3158414894431482,0.045678923956732606,4275.7314252061515,36.0,Employed,High School,Married,Own,Personal,0.0
1130.0,43.0,29562.248202023973,659.0,0.5701077363048551,2.844110500926154,20412.3060900481,36.0,Employed,High School,Divorced,Mortgage,Auto,0.0
1131.0,43.0,34730.8257902771,693.0,0.362412470041058,2.2233984579598283,8978.06942889016,24.0,Unemployed,Bachelor,Married,Own,Auto,0.0
1132.0,45.0,35639.67196829491,734.0,0.08594436945061566,3.8727516224438356,17671.12603584726,12.0,Self-employed,Bachelor,Single,Mortgage,Auto,0.0
1133.0,59.0,15281.51715862607,689.0,0.05469307963622888,7.967155060042047,2861.935019807167,12.0,Self-employed,High School,Single,Own,Auto,0.0
1134.0,45.0,76685.59144621248,695.0,0.43398413035096833,9.23945282888647,8846.725955476943,60.0,Employed,Master,Single,Rent,Personal,1.0
1135.0,37.0,37073.68938962993,491.0,0.1612453190505989,2.564388636218059,5605.621563003763,12.0,Self-employed,Bachelor,Married,Own,Auto,0.0
1136.0,51.0,45319.87990586381,655.0,0.24283244609067495,2.8092416484466165,4100.395601136656,60.0,Employed,Bachelor,Married,Rent,Auto,0.0
1137.0,54.0,58441.1115056143,697.0,0.18227065441867055,0.8018868879334251,25024.196064885095,48.0,Self-employed,Master,Married,Rent,Auto,0.0
1138.0,25.0,21794.627451383716,722.0,0.20804987411960596,0.24357578153906828,9473.344812959831,60.0,Employed,Master,Single,Own,Auto,0.0
1139.0,47.0,46015.60925389122,580.0,0.20317336019985935,5.125159642373356,2485.9866717683417,60.0,Employed,Master,Single,Mortgage,Business,1.0
1140.0,48.0,31766.87802931411,584.0,0.1402729192553797,0.3330373025345521,5443.373214190795,12.0,Unemployed,High School,Divorced,Mortgage,Home,1.0
1141.0,36.0,55458.2291038719,592.0,0.37039158265357325,6.618102626291354,17175.539688808818,36.0,Employed,High School,Divorced,Mortgage,Auto,0.0
1142.0,56.0,12536.332280966992,703.0,0.41555497260120156,3.8727639872699724,4095.718472677268,48.0,Self-employed,High School,Married,Mortgage,Personal,0.0
1143.0,38.0,34560.02166779186,753.0,0.14911219575772644,1.1068692047917326,3774.456648793366,24.0,Employed,Bachelor,Single,Mortgage,Auto,0.0
1144.0,41.0,26865.27050357188,609.0,0.15909719478502557,3.877461237869561,7203.802939812798,60.0,Employed,Bachelor,Divorced,Mortgage,Home,0.0
1145.0,37.0,45077.182910949334,740.0,0.48157914618094244,1.010566946346838,11795.179781870513,60.0,Self-employed,Bachelor,Single,Rent,Personal,0.0
1146.0,40.0,45936.81267581372,662.0,0.1397835823791204,2.887830236654632,4525.042006000294,60.0,Employed,High School,Married,Rent,Auto,0.0
1147.0,26.0,25493.710472560637,637.0,0.3562642082791719,8.03620953315987,11076.456522782,36.0,Self-employed,Bachelor,Single,Mortgage,Personal,0.0
1148.0,22.0,25435.804029720668,628.0,0.5183704700150183,3.0987335891158945,8332.257783638863,24.0,Employed,Bachelor,Married,Rent,Personal,0.0
1149.0,59.0,34360.65077161391,724.0,0.10716608243195874,0.8049494265714072,9183.362425945217,12.0,Employed,High School,Married,Own,Personal,0.0
1150.0,29.0,23194.69543208584,682.0,0.16333184590693567,6.4336694389896785,1183.4686776929648,48.0,Employed,Bachelor,Married,Mortgage,Personal,0.0
1151.0,28.0,55325.64635506259,850.0,0.17483754679405497,1.0336967958011292,8206.911716223274,36.0,Employed,Master,Married,Own,Auto,0.0
1152.0,18.0,30193.936340504824,564.0,0.21954898136087586,6.707558689180026,6630.579433369169,24.0,Self-employed,Master,Divorced,Rent,Home,0.0
1153.0,32.0,8488.825158971244,701.0,0.2871507850131706,3.2634082242899325,11073.15510523306,48.0,Employed,High School,Married,Own,Auto,1.0
1154.0,24.0,30109.287913343374,597.0,0.17676556883835243,3.0233172317995667,4802.814177927151,12.0,Employed,Master,Married,Mortgage,Auto,0.0
1155.0,59.0,21606.037955316944,563.0,0.3351864697934225,9.53366480444963,6022.414866706,48.0,Self-employed,High School,Single,Mortgage,Home,0.0
1156.0,52.0,16064.418790373804,648.0,0.3777862465574727,6.165352399028662,12412.792686158837,60.0,Employed,Bachelor,Single,Own,Personal,1.0
1157.0,31.0,19560.875081160386,663.0,0.7181338226305929,0.16732270290301374,25759.904932781345,60.0,Self-employed,High School,Married,Own,Personal,1.0
1158.0,67.0,38357.457081706976,850.0,0.48534863873533607,1.7561227972584934,2808.3194990064085,36.0,Unemployed,Master,Married,Own,Personal,1.0
1159.0,51.0,70567.17797124716,631.0,0.35980030333131907,10.236640157519547,12216.19443410456,48.0,Employed,High School,Single,Rent,Home,0.0
1160.0,36.0,42471.65694098251,536.0,0.255745785101843,0.09248086497735668,21502.970780965014,60.0,Employed,High School,Single,Rent,Auto,0.0
1161.0,18.0,26815.847219233598,677.0,0.2215783663601519,3.9400751998934576,14125.881715089006,36.0,Employed,Master,Single,Rent,Personal,0.0
1162.0,67.0,45613.18496078704,442.0,0.46109518784436365,6.506562479172041,20374.30054141836,36.0,Self-employed,Bachelor,Married,Own,Auto,0.0
1163.0,23.0,28867.01419479204,640.0,0.20633772657871807,4.862402147945549,5245.79770354157,36.0,Employed,Master,Single,Rent,Business,0.0
1164.0,20.0,25660.286809807094,651.0,0.21003909726590703,7.146681633610038,21794.599998494123,12.0,Self-employed,High School,Single,Rent,Personal,0.0
1165.0,52.0,20390.383382807224,729.0,0.1405409611811266,6.4675158276473645,4538.8559478143,60.0,Employed,Bachelor,Single,Rent,Auto,0.0
1166.0,69.0,15124.717372732755,747.0,0.22099818630927134,5.888775802814697,8468.448240348027,60.0,Self-employed,PhD,Single,Own,Personal,0.0
1167.0,56.0,29882.794133943033,599.0,0.11974015409509732,8.616950066039012,5421.280937396742,24.0,Self-employed,Bachelor,Married,Rent,Auto,0.0
1168.0,46.0,39301.84506444651,634.0,0.26286058759952635,5.187924647329215,5598.443285743278,12.0,Unemployed,Master,Divorced,Rent,Auto,0.0
1169.0,47.0,34602.74056508755,573.0,0.2113100941794713,2.5743229659712954,2044.5169416969104,60.0,Employed,PhD,Single,Rent,Home,0.0
1170.0,50.0,29496.19455957125,537.0,0.2790837731559021,3.1924343488851905,1673.2914031319656,60.0,Employed,Bachelor,Single,Rent,Auto,1.0
1171.0,49.0,22632.155180692127,680.0,0.25761443889021973,6.306681772756052,20773.36062666402,24.0,Employed,Bachelor,Married,Rent,Auto,0.0
1172.0,43.0,49223.335845828915,522.0,0.380635444359141,10.449723725232724,1921.3807128054539,48.0,Employed,Bachelor,Married,Rent,Personal,0.0
1173.0,41.0,18796.651852898995,608.0,0.2741127887693433,1.5887741328196152,9900.634003331963,48.0,Employed,High School,Single,Mortgage,Personal,0.0
1174.0,39.0,53530.87969431986,550.0,0.33626273948063345,2.093335328351687,2866.28341154198,12.0,Unemployed,Bachelor,Single,Own,Auto,0.0
1175.0,30.0,22002.062777015675,704.0,0.3377355150091695,13.349395122580683,4109.9107535438825,36.0,Self-employed,Master,Divorced,Own,Personal,0.0
1176.0,36.0,24928.883280822596,830.0,0.30778350740906385,4.319817395891029,14008.815196097232,24.0,Employed,Bachelor,Married,Own,Personal,1.0
1177.0,19.0,17441.49479813367,519.0,0.323484444367652,0.9859283142921077,9224.5823566289,24.0,Self-employed,Master,Divorced,Rent,Personal,1.0
1178.0,38.0,28262.72073016608,464.0,0.22464606819846733,5.448686028618087,7319.42951033123,60.0,Employed,Master,Single,Own,Personal,0.0
1179.0,28.0,59139.61179640945,637.0,0.5467485698375771,15.188038397569677,20246.219735886905,60.0,Employed,PhD,Married,Own,Personal,0.0
1180.0,26.0,46995.824871354394,651.0,0.31428311254279545,8.670856731959217,6426.982586406411,24.0,Self-employed,Master,Married,Rent,Home,1.0
1181.0,42.0,59231.63516995904,671.0,0.06482943400184613,6.847011917531727,21676.455887610173,36.0,Unemployed,Master,Married,Rent,Personal,0.0
1182.0,56.0,47149.15059593898,605.0,0.13052436193575317,1.1662639790232299,3444.192681126707,48.0,Employed,Master,Divorced,Mortgage,Auto,1.0
1183.0,51.0,20913.812100606447,629.0,0.31217421547118535,10.443008225458737,3128.0574979298476,12.0,Self-employed,Master,Single,Rent,Auto,1.0
1184.0,21.0,30779.537701518126,686.0,0.23330713668704772,3.730512893548582,7255.140150960969,48.0,Self-employed,Master,Married,Rent,Home,0.0
1185.0,28.0,24585.212798729648,754.0,0.27332760428748115,11.004206542390492,8124.3477388687415,12.0,Employed,Master,Single,Mortgage,Auto,0.0
1186.0,51.0,70635.45211303761,454.0,0.05546448431726313,2.0011031430043835,4077.7045901867377,36.0,Employed,Master,Married,Rent,Home,0.0
1187.0,28.0,19962.397877372845,613.0,0.335958568043282,0.3202987928689385,6497.12884179581,24.0,Self-employed,Bachelor,Married,Mortgage,Personal,1.0
1188.0,37.0,56774.8567977788,671.0,0.07564832883051964,3.231088671881657,24144.497923872885,36.0,Self-employed,Bachelor,Married,Mortgage,Auto,0.0
1189.0,46.0,56753.74560718738,558.0,0.5203428523217881,1.572441552132382,5910.505847018578,24.0,Employed,High School,Single,Mortgage,Personal,0.0
1190.0,28.0,88422.89836352269,823.0,0.17298164471428681,6.280354740243532,1721.4196031389813,60.0,Employed,High School,Single,Rent,Home,0.0
1191.0,41.0,29588.963133997444,586.0,0.30424152447273983,15.188038397569677,2008.88451300491,12.0,Employed,Bachelor,Single,Rent,Personal,1.0
1192.0,23.0,51852.63747604384,645.0,0.13642264127095033,5.871651761759717,28171.173595246277,60.0,Self-employed,Master,Single,Mortgage,Personal,0.0
1193.0,32.0,88422.89836352269,705.0,0.02974675073186208,10.898914691485738,25860.20451021243,24.0,Employed,Bachelor,Single,Rent,Personal,1.0
1194.0,43.0,26666.920975752408,590.0,0.12520107844167114,3.0167518903723236,5716.994011766178,12.0,Employed,High School,Divorced,Mortgage,Home,0.0
1195.0,20.0,16856.30207486523,465.0,0.21996000210748307,7.384175880534167,15498.136027672423,12.0,Self-employed,Master,Married,Rent,Personal,0.0
1196.0,45.0,14185.775030039928,607.0,0.05539188978329163,9.258930893059343,9979.965230852007,60.0,Employed,Master,Married,Mortgage,Auto,0.0
1197.0,39.0,51862.7463365452,752.0,0.6616419142429724,6.204491645316931,22390.774600703942,12.0,Self-employed,Master,Married,Own,Business,0.0
1198.0,46.0,14163.519604060875,616.0,0.25967474897339465,3.5441199716196814,3439.2963182821363,24.0,Self-employed,Master,Married,Own,Personal,0.0
1199.0,42.0,30146.993331905516,565.0,0.15725134587828712,4.915707749759676,3517.9185523035294,24.0,Self-employed,High School,Married,Rent,Business,1.0
1200.0,56.0,45191.15195813093,742.0,0.4359646646214816,6.028321097793993,23283.378611110584,60.0,Unemployed,Bachelor,Single,Rent,Personal,1.0
1201.0,41.0,39838.44852979212,616.0,0.21861854038476597,1.459015449100204,2453.830643840817,36.0,Unemployed,Bachelor,Single,Own,Home,1.0
1202.0,34.0,44923.774482497516,598.0,0.3697019535963749,8.292596193953992,8568.450898938197,24.0,Employed,High School,Married,Rent,Business,0.0
1203.0,41.0,40584.63914840274,664.0,0.11171762033148855,15.011221048032075,7818.419846110588,24.0,Self-employed,High School,Married,Own,Business,0.0
1204.0,46.0,68832.61085843718,727.0,0.4471261282811125,3.1296797512802614,15175.070407219935,12.0,Employed,Master,Married,Rent,Auto,1.0
1205.0,40.0,22557.926921914994,850.0,0.13287196660514045,6.037682117569034,9062.520661213828,12.0,Employed,Master,Married,Rent,Home,0.0
1206.0,40.0,25887.16152488203,732.0,0.2539195946619572,6.678498763799662,7290.797757812721,24.0,Employed,High School,Married,Own,Personal,0.0
1207.0,31.0,24678.070083302453,765.0,0.2505465554854541,5.427210204719274,5976.367479999306,60.0,Employed,Bachelor,Married,Rent,Auto,0.0
1208.0,32.0,55000.40929594132,599.0,0.49527294697642643,3.960586440296368,3656.110385585808,36.0,Employed,Bachelor,Divorced,Own,Personal,0.0
1209.0,23.0,56965.39710811983,547.0,0.2912484981018359,10.67045830161202,7094.83114095392,12.0,Employed,High School,Married,Rent,Personal,0.0
1210.0,60.0,45506.60046847261,656.0,0.3089614168671636,2.979437323218799,20580.093043709767,12.0,Employed,Master,Single,Own,Home,0.0
1211.0,25.0,65627.28599160127,660.0,0.41543966926022907,0.315247253029855,6446.247671924662,36.0,Self-employed,High School,Single,Mortgage,Personal,1.0
1212.0,31.0,20150.40298260975,542.0,0.11849084709823264,9.307360789354139,24959.45889443177,12.0,Employed,Master,Married,Own,Business,1.0
1213.0,31.0,83584.3897179551,632.0,0.21102563531309146,5.604002261918461,14542.103289916742,60.0,Employed,Master,Married,Rent,Auto,1.0
1214.0,50.0,77778.42132674744,689.0,0.43572106658117443,9.460948344452216,11863.995650896202,12.0,Employed,Bachelor,Married,Rent,Home,0.0
1215.0,36.0,52460.24893388801,686.0,0.3448062034825077,0.745676470561536,7119.134353565483,12.0,Employed,Master,Single,Own,Home,0.0
1216.0,54.0,88422.89836352269,700.0,0.22377002011468838,0.15617868117368616,4901.383292402704,24.0,Self-employed,High School,Married,Own,Home,1.0
1217.0,31.0,15862.107949491423,679.0,0.3923230728224971,13.618957771998286,28171.173595246277,60.0,Employed,Bachelor,Single,Rent,Personal,1.0
1218.0,43.0,27938.918716596203,599.0,0.17338244715739407,0.7992495657031895,15288.669754664343,60.0,Employed,Bachelor,Divorced,Own,Auto,1.0
1219.0,29.0,25143.338499772355,598.0,0.17524361665573016,8.294515238575814,7248.107526829929,24.0,Self-employed,Bachelor,Married,Rent,Personal,1.0
1220.0,65.0,52090.5933678327,530.0,0.14976866932078423,8.663961822065788,28171.173595246277,48.0,Employed,High School,Single,Rent,Personal,0.0
1221.0,25.0,21481.118741387847,828.0,0.32767660068665794,6.1670973403674,13402.953701936749,36.0,Self-employed,Bachelor,Single,Own,Personal,0.0
1222.0,43.0,53037.133255344066,651.0,0.16711142591087105,0.7035696906808033,2600.872309371946,60.0,Employed,Bachelor,Single,Rent,Auto,0.0
1223.0,47.0,72060.98634214373,627.0,0.5072443893752041,5.504052884081846,5760.514320907769,48.0,Employed,Bachelor,Single,Mortgage,Personal,0.0
1224.0,44.0,51410.69223992229,557.0,0.7181338226305929,10.995027060116193,14496.838915472186,36.0,Employed,Master,Married,Mortgage,Auto,1.0
1225.0,37.0,41851.19005988461,850.0,0.1432928766191279,2.7715513277220727,27066.550972177567,60.0,Employed,Bachelor,Single,Own,Auto,1.0
1226.0,38.0,22160.42522541482,542.0,0.22609431128064383,2.6680567425997053,28171.173595246277,12.0,Employed,Master,Married,Own,Personal,0.0
1227.0,40.0,23779.389972173347,607.0,0.3827662038851959,2.9246784501940564,8270.533159423749,60.0,Employed,High School,Single,Rent,Auto,0.0
1228.0,38.0,67833.36436381115,691.0,0.3275591521471831,0.4292705471898721,13266.469593845646,36.0,Self-employed,Master,Single,Own,Auto,1.0
1229.0,51.0,53619.84397475179,710.0,0.2013843033753719,11.129304150826101,4967.815790518801,48.0,Self-employed,Bachelor,Married,Own,Business,1.0
1230.0,66.0,35613.862613916775,745.0,0.32722439437443834,10.169774196083477,3984.157029199089,12.0,Employed,High School,Married,Own,Personal,1.0
1231.0,33.0,29467.558552461876,830.0,0.3698618498499816,15.188038397569677,2103.4646362538765,36.0,Employed,Bachelor,Married,Own,Auto,1.0
1232.0,23.0,13188.44126800669,700.0,0.38342743074743796,4.399590804852602,11070.05185506122,36.0,Self-employed,Bachelor,Single,Rent,Auto,0.0
1233.0,38.0,21259.811610911438,544.0,0.5357621303437162,6.955361515665049,22283.60811347902,60.0,Employed,High School,Single,Rent,Business,1.0
1234.0,70.0,88422.89836352269,624.0,0.3981384598017331,1.132445120284831,15073.67125263231,24.0,Employed,Master,Single,Own,Auto,0.0
1235.0,30.0,19144.528092811375,680.0,0.21978517967854128,5.506010469966464,8688.09405910929,24.0,Employed,Master,Married,Rent,Auto,0.0
1236.0,59.0,39924.27886229133,850.0,0.14595800365041584,5.2452956319559085,21566.330198419277,12.0,Self-employed,Bachelor,Single,Rent,Personal,0.0
1237.0,60.0,60097.40770697371,510.0,0.21986256503472862,11.573730487935316,28171.173595246277,36.0,Employed,Bachelor,Married,Rent,Personal,0.0
1238.0,33.0,19390.50255192068,770.0,0.31317864588270555,8.88315411754777,4165.727330572122,48.0,Self-employed,High School,Married,Mortgage,Personal,0.0
1239.0,46.0,39829.18593150689,667.0,0.07279945546349904,13.940864647579856,1165.766103836038,12.0,Employed,Master,Single,Mortgage,Home,0.0
1240.0,59.0,58044.06652684043,733.0,0.24878704638109742,10.156437811607459,10656.437834373763,12.0,Employed,Bachelor,Divorced,Rent,Auto,1.0
1241.0,35.0,36543.17294328321,639.0,0.614137362486961,10.151120007056312,19264.288309131854,60.0,Employed,High School,Single,Mortgage,Personal,0.0
1242.0,37.0,88422.89836352269,565.0,0.7181338226305929,0.32922127519234257,2349.9079844714333,48.0,Employed,Bachelor,Married,Own,Auto,0.0
1243.0,33.0,15767.409053686451,725.0,0.3088590501021691,9.352778233335178,15775.274857453922,36.0,Employed,High School,Married,Rent,Personal,0.0
1244.0,27.0,61658.369947067426,715.0,0.07514442131067368,4.675818487113564,6187.673345811456,36.0,Self-employed,High School,Single,Rent,Home,0.0
1245.0,32.0,33309.54032897045,747.0,0.3536164622368943,2.3937645784768296,10609.174433274828,36.0,Employed,High School,Divorced,Rent,Home,0.0
1246.0,25.0,53421.046548350576,648.0,0.06744657643777896,0.2908720721999531,3884.634455571278,12.0,Self-employed,High School,Married,Own,Home,0.0
1247.0,40.0,45281.48805984833,590.0,0.20032111535032143,5.6609556223046456,3698.057416924601,60.0,Employed,High School,Single,Own,Personal,0.0
1248.0,30.0,25170.347683556007,494.0,0.317795982750838,1.988986037747754,3348.591893192418,12.0,Employed,Master,Married,Rent,Auto,1.0
1249.0,42.0,40720.95876390143,731.0,0.3737883036035394,3.153456617556187,13821.86638798905,24.0,Employed,Master,Divorced,Rent,Business,0.0
1250.0,21.0,14343.458653539426,692.0,0.5367684871602825,5.724251445517248,4917.435426066915,24.0,Employed,Bachelor,Married,Mortgage,Auto,1.0
1251.0,43.0,49100.463334487555,553.0,0.07070074767545413,12.13929887554299,10054.737042934581,36.0,Employed,Bachelor,Single,Own,Personal,1.0
1252.0,50.0,42153.76288012859,596.0,0.26252754864347727,8.727345437564564,8296.648134596608,60.0,Self-employed,Bachelor,Married,Mortgage,Auto,1.0
1253.0,18.0,49977.595016896186,603.0,0.18228772000946605,2.9946163991121058,3152.2971387119333,36.0,Employed,Bachelor,Single,Own,Auto,0.0
1254.0,44.0,61639.56070003643,501.0,0.3876762625213467,2.4533437066375026,8611.610248367406,36.0,Employed,Bachelor,Married,Mortgage,Personal,0.0
1255.0,54.0,43643.51229542161,568.0,0.10919822608632554,1.3707353519011032,9794.771214238386,12.0,Employed,Bachelor,Married,Mortgage,Personal,0.0
1256.0,25.0,39106.52883451885,536.0,0.08813819892187032,2.3294744179753883,18960.351960290853,36.0,Self-employed,Bachelor,Single,Own,Auto,0.0
1257.0,60.0,23376.016308947015,608.0,0.27947015893303484,0.5885511200530064,26781.571428761254,36.0,Self-employed,Bachelor,Married,Own,Home,0.0
1258.0,45.0,25435.20757381183,576.0,0.0432139512911206,15.188038397569677,3584.655790705374,60.0,Employed,Bachelor,Divorced,Own,Business,0.0
1259.0,31.0,65733.71968910989,487.0,0.45600969371230904,4.265610789830951,10762.91237180158,60.0,Employed,Bachelor,Married,Mortgage,Personal,0.0
1260.0,39.0,74471.19630673256,850.0,0.3555154040534275,0.683716112563429,1374.9228172595865,60.0,Self-employed,Master,Married,Rent,Home,0.0
1261.0,46.0,32239.406313068983,775.0,0.2540010043860204,2.1755459915122364,16010.286428281124,36.0,Self-employed,Master,Single,Rent,Personal,1.0
1262.0,40.0,37160.48979799768,572.0,0.1889423576642676,3.9597478349563184,19493.59114229594,60.0,Employed,PhD,Divorced,Own,Business,0.0
1263.0,46.0,23102.423686583177,677.0,0.2683546028992312,3.805905809368899,955.8763897751116,60.0,Employed,Master,Single,Mortgage,Personal,0.0
1264.0,28.0,65275.91575373231,691.0,0.2593310636077258,0.1807446967614209,6177.256406711907,48.0,Self-employed,High School,Married,Own,Personal,1.0
1265.0,42.0,50650.70414975747,769.0,0.5245525399218373,15.063480162632924,3953.370398897178,48.0,Employed,Master,Married,Own,Personal,1.0
1266.0,23.0,88422.89836352269,568.0,0.5298630104394599,1.6105096988728191,6164.5825478569795,24.0,Employed,Bachelor,Married,Rent,Auto,0.0
1267.0,38.0,23408.12495575397,759.0,0.5173829126297903,0.08158535610583978,5260.8944904286955,12.0,Employed,Bachelor,Single,Rent,Personal,0.0
1268.0,29.0,30061.364369711013,595.0,0.5545594994567341,0.39761925999282405,7825.154998595569,12.0,Employed,Bachelor,Married,Own,Home,0.0
1269.0,31.0,40770.862924507666,516.0,0.34768449567720106,4.339823653820284,17851.745495693416,60.0,Self-employed,High School,Married,Rent,Auto,1.0
1270.0,54.0,50173.62498291815,722.0,0.17143929359393348,0.7412561167291519,6304.4217551351285,24.0,Employed,PhD,Single,Own,Auto,0.0
1271.0,53.0,32603.214970724894,779.0,0.4785689783801049,0.21310134835319888,3677.7074178367066,24.0,Self-employed,Master,Married,Rent,Personal,1.0
1272.0,47.0,23470.966184218858,850.0,0.5470564064080196,2.387167544147148,6918.052615052024,48.0,Employed,Bachelor,Single,Rent,Personal,0.0
